Phytochemical,Plant,CID,SMILES,Database,Target_Name,Gene_Symbol,UniProt_ID,ChEMBL_ID,Target_Class,Target_Key,Probability,P_Value,Max_Tc,Rank
Bornyl acetate,Abies alba,93009.0,CC(=O)OC1CC2C(C1(C)CC2)(C)C,PPB3,MAP kinase ERK2,,,,DNN(ECFP4),Homo sapiens,0.16,,,19
Bornyl acetate,Abies alba,93009.0,CC(=O)OC1CC2C(C1(C)CC2)(C)C,PPB3,5637,,,,DNN(ECFP4),Homo sapiens,0.13,,,20
Bornyl acetate,Abies alba,93009.0,CC(=O)OC1CC2C(C1(C)CC2)(C)C,PPB3,KB,,,,DNN(ECFP4),Homo sapiens,0.11,,,21
Bornyl acetate,Abies alba,93009.0,CC(=O)OC1CC2C(C1(C)CC2)(C)C,PPB3,NCI-H187,,,,DNN(ECFP4),Homo sapiens,0.11,,,22
Bornyl acetate,Abies alba,93009.0,CC(=O)OC1CC2C(C1(C)CC2)(C)C,PPB3,Menin/Histone-lysine N-methyltransferase MLL,,,,DNN(ECFP4),Homo sapiens,0.11,,,23
Bornyl acetate,Abies alba,93009.0,CC(=O)OC1CC2C(C1(C)CC2)(C)C,PPB3,Cytochrome P450 3A4,,,,DNN(ECFP4),Homo sapiens,0.11,,,24
Bornyl acetate,Abies alba,93009.0,CC(=O)OC1CC2C(C1(C)CC2)(C)C,PPB3,Solute carrier organic anion transporter family member 1B3,,,,DNN(RDKit),Homo sapiens,0.09,,,25
Bornyl acetate,Abies alba,93009.0,CC(=O)OC1CC2C(C1(C)CC2)(C)C,PPB3,Solute carrier organic anion transporter family member 1B1,,,,DNN(RDKit),Homo sapiens,0.09,,,26
Bornyl acetate,Abies alba,93009.0,CC(=O)OC1CC2C(C1(C)CC2)(C)C,PPB3,Prelamin-A/C,,,,DNN(RDKit),Homo sapiens,0.07,,,27
Bornyl acetate,Abies alba,93009.0,CC(=O)OC1CC2C(C1(C)CC2)(C)C,PPB3,Microtubule-associated protein tau,,,,DNN(RDKit),Homo sapiens,0.04,,,28
Bornyl acetate,Abies alba,93009.0,CC(=O)OC1CC2C(C1(C)CC2)(C)C,PPB3,Bile acid transporter,,,,DNN(RDKit),Homo sapiens,0.04,,,29
Bornyl acetate,Abies alba,93009.0,CC(=O)OC1CC2C(C1(C)CC2)(C)C,PPB3,H9,,,,DNN(RDKit),Homo sapiens,0.04,,,30
Bornyl acetate,Abies alba,93009.0,CC(=O)OC1CC2C(C1(C)CC2)(C)C,PPB3,11-beta-hydroxysteroid dehydrogenase 2,,,,DNN(RDKit),Homo sapiens,0.04,,,31
Bornyl acetate,Abies alba,93009.0,CC(=O)OC1CC2C(C1(C)CC2)(C)C,PPB3,Aldehyde dehydrogenase 1A1,,,,DNN(RDKit),Homo sapiens,0.04,,,32
Bornyl acetate,Abies alba,93009.0,CC(=O)OC1CC2C(C1(C)CC2)(C)C,PPB3,G-protein coupled bile acid receptor 1,,,,DNN(RDKit),Homo sapiens,0.03,,,33
Bornyl acetate,Abies alba,93009.0,CC(=O)OC1CC2C(C1(C)CC2)(C)C,PPB3,Survival motor neuron protein,,,,DNN(RDKit),Homo sapiens,0.03,,,34
Bornyl acetate,Abies alba,93009.0,CC(=O)OC1CC2C(C1(C)CC2)(C)C,PPB3,HeLa,,,,DNN(RDKit),Homo sapiens,0.02,,,35
Bornyl acetate,Abies alba,93009.0,CC(=O)OC1CC2C(C1(C)CC2)(C)C,PPB3,Solute carrier organic anion transporter family member 1B3,,,,DNN(Layered),Homo sapiens,0.15,,,36
Bornyl acetate,Abies alba,93009.0,CC(=O)OC1CC2C(C1(C)CC2)(C)C,PPB3,Solute carrier organic anion transporter family member 1B1,,,,DNN(Layered),Homo sapiens,0.13,,,37
Bornyl acetate,Abies alba,93009.0,CC(=O)OC1CC2C(C1(C)CC2)(C)C,PPB3,Ubiquitin carboxyl-terminal hydrolase 2,,,,DNN(Layered),Homo sapiens,0.1,,,38
Bornyl acetate,Abies alba,93009.0,CC(=O)OC1CC2C(C1(C)CC2)(C)C,PPB3,Microtubule-associated protein tau,,,,DNN(Layered),Homo sapiens,0.07,,,39
Bornyl acetate,Abies alba,93009.0,CC(=O)OC1CC2C(C1(C)CC2)(C)C,PPB3,Cytochrome P450 2C19,,,,DNN(Layered),Homo sapiens,0.07,,,40
Bornyl acetate,Abies alba,93009.0,CC(=O)OC1CC2C(C1(C)CC2)(C)C,PPB3,Menin/Histone-lysine N-methyltransferase MLL,,,,DNN(Layered),Homo sapiens,0.06,,,41
Bornyl acetate,Abies alba,93009.0,CC(=O)OC1CC2C(C1(C)CC2)(C)C,PPB3,Neuropeptide S receptor,,,,DNN(Layered),Homo sapiens,0.06,,,42
Bornyl acetate,Abies alba,93009.0,CC(=O)OC1CC2C(C1(C)CC2)(C)C,PPB3,MAP kinase ERK2,,,,DNN(Layered),Homo sapiens,0.05,,,43
Bornyl acetate,Abies alba,93009.0,CC(=O)OC1CC2C(C1(C)CC2)(C)C,PPB3,H9,,,,DNN(Layered),Homo sapiens,0.05,,,44
Bornyl acetate,Abies alba,93009.0,CC(=O)OC1CC2C(C1(C)CC2)(C)C,PPB3,Thyroid stimulating hormone receptor,,,,DNN(Layered),Homo sapiens,0.05,,,45
Bornyl acetate,Abies alba,93009.0,CC(=O)OC1CC2C(C1(C)CC2)(C)C,PPB3,Aldehyde dehydrogenase 1A1,,,,DNN(Layered),Homo sapiens,0.05,,,46
Bornyl acetate,Abies alba,93009.0,CC(=O)OC1CC2C(C1(C)CC2)(C)C,PPB3,Prelamin-A/C,,,,DNN(Layered),Homo sapiens,0.05,,,47
Bornyl acetate,Abies alba,93009.0,CC(=O)OC1CC2C(C1(C)CC2)(C)C,PPB3,Cytochrome P450 19A1,,,,DNN(MHFP6),Homo sapiens,0.08,,,48
Bornyl acetate,Abies alba,93009.0,CC(=O)OC1CC2C(C1(C)CC2)(C)C,PPB3,Solute carrier organic anion transporter family member 1B3,,,,DNN(MHFP6),Homo sapiens,0.03,,,49
Bornyl acetate,Abies alba,93009.0,CC(=O)OC1CC2C(C1(C)CC2)(C)C,PPB3,Tyrosyl-DNA phosphodiesterase 1,,,,DNN(MHFP6),Homo sapiens,0.02,,,50
Bornyl acetate,Abies alba,93009.0,CC(=O)OC1CC2C(C1(C)CC2)(C)C,PPB3,Solute carrier organic anion transporter family member 1B1,,,,DNN(MHFP6),Homo sapiens,0.02,,,51
Bornyl acetate,Abies alba,93009.0,CC(=O)OC1CC2C(C1(C)CC2)(C)C,PPB3,HUVEC,,,,DNN(MHFP6),Homo sapiens,0.02,,,52
Bornyl acetate,Abies alba,93009.0,CC(=O)OC1CC2C(C1(C)CC2)(C)C,PPB3,Cannabinoid CB2 receptor,,,,DNN(MHFP6),Homo sapiens,0.02,,,53
Bornyl acetate,Abies alba,93009.0,CC(=O)OC1CC2C(C1(C)CC2)(C)C,PPB3,Solute carrier organic anion transporter family member 1B3,,,,DNN(ECFP6),Homo sapiens,0.82,,,54
Bornyl acetate,Abies alba,93009.0,CC(=O)OC1CC2C(C1(C)CC2)(C)C,PPB3,Solute carrier organic anion transporter family member 1B1,,,,DNN(ECFP6),Homo sapiens,0.77,,,55
Bornyl acetate,Abies alba,93009.0,CC(=O)OC1CC2C(C1(C)CC2)(C)C,PPB3,Survival motor neuron protein,,,,DNN(ECFP6),Homo sapiens,0.06,,,56
Bornyl acetate,Abies alba,93009.0,CC(=O)OC1CC2C(C1(C)CC2)(C)C,PPB3,Prelamin-A/C,,,,DNN(ECFP6),Homo sapiens,0.04,,,57
Bornyl acetate,Abies alba,93009.0,CC(=O)OC1CC2C(C1(C)CC2)(C)C,PPB3,Menin/Histone-lysine N-methyltransferase MLL,,,,DNN(ECFP6),Homo sapiens,0.04,,,58
Bornyl acetate,Abies alba,93009.0,CC(=O)OC1CC2C(C1(C)CC2)(C)C,PPB3,Huntingtin,,,,DNN(ECFP6),Homo sapiens,0.03,,,59
Bornyl acetate,Abies alba,93009.0,CC(=O)OC1CC2C(C1(C)CC2)(C)C,PPB3,Thyroid hormone receptor beta-1,,,,DNN(ECFP6),Homo sapiens,0.03,,,60
Bornyl acetate,Abies alba,93009.0,CC(=O)OC1CC2C(C1(C)CC2)(C)C,PPB3,Neuropeptide S receptor,,,,DNN(ECFP6),Homo sapiens,0.03,,,61
Bornyl acetate,Abies alba,93009.0,CC(=O)OC1CC2C(C1(C)CC2)(C)C,PPB3,Microtubule-associated protein tau,,,,DNN(ECFP6),Homo sapiens,0.03,,,62
Bornyl acetate,Abies alba,93009.0,CC(=O)OC1CC2C(C1(C)CC2)(C)C,PPB3,Bloom syndrome protein,,,,DNN(ECFP6),Homo sapiens,0.03,,,63
Bornyl acetate,Abies alba,93009.0,CC(=O)OC1CC2C(C1(C)CC2)(C)C,PPB3,Nuclear factor NF-kappa-B p105 subunit,,,,DNN(ECFP6),Homo sapiens,0.02,,,64
Bornyl acetate,Abies alba,93009.0,CC(=O)OC1CC2C(C1(C)CC2)(C)C,PPB3,Solute carrier organic anion transporter family member 1B1,,,,DNN(AtomPair),Homo sapiens,0.35,,,65
Bornyl acetate,Abies alba,93009.0,CC(=O)OC1CC2C(C1(C)CC2)(C)C,PPB3,Solute carrier organic anion transporter family member 1B3,,,,DNN(AtomPair),Homo sapiens,0.31,,,66
Bornyl acetate,Abies alba,93009.0,CC(=O)OC1CC2C(C1(C)CC2)(C)C,PPB3,Nuclear factor NF-kappa-B p105 subunit,,,,DNN(AtomPair),Homo sapiens,0.17,,,67
Bornyl acetate,Abies alba,93009.0,CC(=O)OC1CC2C(C1(C)CC2)(C)C,PPB3,Thrombopoietin,,,,DNN(AtomPair),Homo sapiens,0.1,,,68
Bornyl acetate,Abies alba,93009.0,CC(=O)OC1CC2C(C1(C)CC2)(C)C,PPB3,Carboxylesterase 2,,,,DNN(AtomPair),Homo sapiens,0.06,,,69
Bornyl acetate,Abies alba,93009.0,CC(=O)OC1CC2C(C1(C)CC2)(C)C,PPB3,Prelamin-A/C,,,,DNN(AtomPair),Homo sapiens,0.05,,,70
Bornyl acetate,Abies alba,93009.0,CC(=O)OC1CC2C(C1(C)CC2)(C)C,PPB3,Glycine receptor subunit alpha-1,,,,DNN(AtomPair),Homo sapiens,0.04,,,71
Bornyl acetate,Abies alba,93009.0,CC(=O)OC1CC2C(C1(C)CC2)(C)C,PPB3,Serotonin 7 (5-HT7) receptor,,,,DNN(AtomPair),Homo sapiens,0.03,,,72
Bornyl acetate,Abies alba,93009.0,CC(=O)OC1CC2C(C1(C)CC2)(C)C,PPB3,Aldehyde dehydrogenase 1A1,,,,DNN(AtomPair),Homo sapiens,0.03,,,73
Bornyl acetate,Abies alba,93009.0,CC(=O)OC1CC2C(C1(C)CC2)(C)C,PPB3,Solute carrier organic anion transporter family member 1B3,,,,Consensus,Homo sapiens,0.82,,,74
Bornyl acetate,Abies alba,93009.0,CC(=O)OC1CC2C(C1(C)CC2)(C)C,PPB3,Solute carrier organic anion transporter family member 1B1,,,,Consensus,Homo sapiens,0.77,,,75
Bornyl acetate,Abies alba,93009.0,CC(=O)OC1CC2C(C1(C)CC2)(C)C,PPB3,A2780,,,,Consensus,Homo sapiens,0.27,,,76
Bornyl acetate,Abies alba,93009.0,CC(=O)OC1CC2C(C1(C)CC2)(C)C,PPB3,Prelamin-A/C,,,,Consensus,Homo sapiens,0.19,,,77
Bornyl acetate,Abies alba,93009.0,CC(=O)OC1CC2C(C1(C)CC2)(C)C,PPB3,LoVo,,,,Consensus,Homo sapiens,0.17,,,78
Bornyl acetate,Abies alba,93009.0,CC(=O)OC1CC2C(C1(C)CC2)(C)C,PPB3,Nuclear factor NF-kappa-B p105 subunit,,,,Consensus,Homo sapiens,0.17,,,79
Bornyl acetate,Abies alba,93009.0,CC(=O)OC1CC2C(C1(C)CC2)(C)C,PPB3,Cytochrome P450 2C19,,,,Consensus,Homo sapiens,0.16,,,80
Bornyl acetate,Abies alba,93009.0,CC(=O)OC1CC2C(C1(C)CC2)(C)C,PPB3,MAP kinase ERK2,,,,Consensus,Homo sapiens,0.16,,,81
HYPAPHORINE,Abrus precatorius,442106.0,C[N+](C)(C)C(CC1=CNC2=CC=CC=C21)C(=O)[O-],PPB3,DNA polymerase beta,,,,DNN(ECFP4+MHFP6),Homo sapiens,0.23,,,1
HYPAPHORINE,Abrus precatorius,442106.0,C[N+](C)(C)C(CC1=CNC2=CC=CC=C21)C(=O)[O-],PPB3,Butyrylcholinesterase,,,,DNN(ECFP4+MHFP6),Homo sapiens,0.05,,,2
HYPAPHORINE,Abrus precatorius,442106.0,C[N+](C)(C)C(CC1=CNC2=CC=CC=C21)C(=O)[O-],PPB3,Menin/Histone-lysine N-methyltransferase MLL,,,,DNN(ECFP4+MHFP6),Homo sapiens,0.03,,,3
HYPAPHORINE,Abrus precatorius,442106.0,C[N+](C)(C)C(CC1=CNC2=CC=CC=C21)C(=O)[O-],PPB3,Microtubule-associated protein tau,,,,DNN(ECFP4+MHFP6),Homo sapiens,0.02,,,4
HYPAPHORINE,Abrus precatorius,442106.0,C[N+](C)(C)C(CC1=CNC2=CC=CC=C21)C(=O)[O-],PPB3,Serotonin 2a (5-HT2a) receptor,,,,DNN(ECFP4+MHFP6),Homo sapiens,0.02,,,5
HYPAPHORINE,Abrus precatorius,442106.0,C[N+](C)(C)C(CC1=CNC2=CC=CC=C21)C(=O)[O-],PPB3,Serotonin 1a (5-HT1a) receptor,,,,DNN(ECFP4+MHFP6),Homo sapiens,0.02,,,6
HYPAPHORINE,Abrus precatorius,442106.0,C[N+](C)(C)C(CC1=CNC2=CC=CC=C21)C(=O)[O-],PPB3,Thyroid hormone receptor beta-1,,,,DNN(ECFP4+MHFP6),Homo sapiens,0.01,,,7
HYPAPHORINE,Abrus precatorius,442106.0,C[N+](C)(C)C(CC1=CNC2=CC=CC=C21)C(=O)[O-],PPB3,Histone-lysine N-methyltransferase MLL,,,,DNN(ECFP4+MHFP6),Homo sapiens,0.01,,,8
HYPAPHORINE,Abrus precatorius,442106.0,C[N+](C)(C)C(CC1=CNC2=CC=CC=C21)C(=O)[O-],PPB3,Polyadenylate-binding protein 1,,,,DNN(ECFP4+MHFP6),Homo sapiens,0.01,,,9
HYPAPHORINE,Abrus precatorius,442106.0,C[N+](C)(C)C(CC1=CNC2=CC=CC=C21)C(=O)[O-],PPB3,Serine-protein kinase ATM,,,,DNN(ECFP4+MHFP6),Homo sapiens,0.01,,,10
HYPAPHORINE,Abrus precatorius,442106.0,C[N+](C)(C)C(CC1=CNC2=CC=CC=C21)C(=O)[O-],PPB3,Prelamin-A/C,,,,DNN(ECFP4+MHFP6),Homo sapiens,0.01,,,11
HYPAPHORINE,Abrus precatorius,442106.0,C[N+](C)(C)C(CC1=CNC2=CC=CC=C21)C(=O)[O-],PPB3,Lethal(3)malignant brain tumor-like protein 1,,,,DNN(ECFP4+MHFP6),Homo sapiens,0.01,,,12
HYPAPHORINE,Abrus precatorius,442106.0,C[N+](C)(C)C(CC1=CNC2=CC=CC=C21)C(=O)[O-],PPB3,ATP-dependent DNA helicase Q1,,,,DNN(ECFP4+MHFP6),Homo sapiens,0.01,,,13
HYPAPHORINE,Abrus precatorius,442106.0,C[N+](C)(C)C(CC1=CNC2=CC=CC=C21)C(=O)[O-],PPB3,Survival motor neuron protein,,,,DNN(ECFP4),Homo sapiens,0.06,,,14
HYPAPHORINE,Abrus precatorius,442106.0,C[N+](C)(C)C(CC1=CNC2=CC=CC=C21)C(=O)[O-],PPB3,Menin/Histone-lysine N-methyltransferase MLL,,,,DNN(ECFP4),Homo sapiens,0.06,,,15
HYPAPHORINE,Abrus precatorius,442106.0,C[N+](C)(C)C(CC1=CNC2=CC=CC=C21)C(=O)[O-],PPB3,Melatonin receptor 1A,,,,DNN(ECFP4),Homo sapiens,0.05,,,16
HYPAPHORINE,Abrus precatorius,442106.0,C[N+](C)(C)C(CC1=CNC2=CC=CC=C21)C(=O)[O-],PPB3,Ras-related protein Rab-9A,,,,DNN(ECFP4),Homo sapiens,0.05,,,17
HYPAPHORINE,Abrus precatorius,442106.0,C[N+](C)(C)C(CC1=CNC2=CC=CC=C21)C(=O)[O-],PPB3,Niemann-Pick C1 protein,,,,DNN(ECFP4),Homo sapiens,0.05,,,18
HYPAPHORINE,Abrus precatorius,442106.0,C[N+](C)(C)C(CC1=CNC2=CC=CC=C21)C(=O)[O-],PPB3,Microtubule-associated protein tau,,,,DNN(ECFP4),Homo sapiens,0.05,,,19
HYPAPHORINE,Abrus precatorius,442106.0,C[N+](C)(C)C(CC1=CNC2=CC=CC=C21)C(=O)[O-],PPB3,DNA polymerase beta,,,,DNN(ECFP4),Homo sapiens,0.05,,,20
HYPAPHORINE,Abrus precatorius,442106.0,C[N+](C)(C)C(CC1=CNC2=CC=CC=C21)C(=O)[O-],PPB3,Pyruvate kinase isozymes M1/M2,,,,DNN(ECFP4),Homo sapiens,0.04,,,21
HYPAPHORINE,Abrus precatorius,442106.0,C[N+](C)(C)C(CC1=CNC2=CC=CC=C21)C(=O)[O-],PPB3,Melatonin receptor 1B,,,,DNN(ECFP4),Homo sapiens,0.04,,,22
HYPAPHORINE,Abrus precatorius,442106.0,C[N+](C)(C)C(CC1=CNC2=CC=CC=C21)C(=O)[O-],PPB3,microRNA 21,,,,DNN(ECFP4),Homo sapiens,0.04,,,23
HYPAPHORINE,Abrus precatorius,442106.0,C[N+](C)(C)C(CC1=CNC2=CC=CC=C21)C(=O)[O-],PPB3,Prelamin-A/C,,,,DNN(ECFP4),Homo sapiens,0.04,,,24
HYPAPHORINE,Abrus precatorius,442106.0,C[N+](C)(C)C(CC1=CNC2=CC=CC=C21)C(=O)[O-],PPB3,Lysosomal alpha-glucosidase,,,,DNN(ECFP4),Homo sapiens,0.03,,,25
HYPAPHORINE,Abrus precatorius,442106.0,C[N+](C)(C)C(CC1=CNC2=CC=CC=C21)C(=O)[O-],PPB3,Cellular tumor antigen p53,,,,DNN(ECFP4),Homo sapiens,0.03,,,26
HYPAPHORINE,Abrus precatorius,442106.0,C[N+](C)(C)C(CC1=CNC2=CC=CC=C21)C(=O)[O-],PPB3,Endoplasmic reticulum-associated amyloid beta-peptide-binding protein,,,,DNN(ECFP4),Homo sapiens,0.03,,,27
HYPAPHORINE,Abrus precatorius,442106.0,C[N+](C)(C)C(CC1=CNC2=CC=CC=C21)C(=O)[O-],PPB3,Dopamine D2 receptor,,,,DNN(ECFP4),Homo sapiens,0.03,,,28
HYPAPHORINE,Abrus precatorius,442106.0,C[N+](C)(C)C(CC1=CNC2=CC=CC=C21)C(=O)[O-],PPB3,MAP kinase ERK2,,,,DNN(ECFP4),Homo sapiens,0.02,,,29
HYPAPHORINE,Abrus precatorius,442106.0,C[N+](C)(C)C(CC1=CNC2=CC=CC=C21)C(=O)[O-],PPB3,Acetylcholinesterase,,,,DNN(RDKit),Homo sapiens,0.25,,,30
HYPAPHORINE,Abrus precatorius,442106.0,C[N+](C)(C)C(CC1=CNC2=CC=CC=C21)C(=O)[O-],PPB3,SLC16A10 protein,,,,DNN(RDKit),Homo sapiens,0.17,,,31
HYPAPHORINE,Abrus precatorius,442106.0,C[N+](C)(C)C(CC1=CNC2=CC=CC=C21)C(=O)[O-],PPB3,Thyroid stimulating hormone receptor,,,,DNN(RDKit),Homo sapiens,0.11,,,32
HYPAPHORINE,Abrus precatorius,442106.0,C[N+](C)(C)C(CC1=CNC2=CC=CC=C21)C(=O)[O-],PPB3,Cytochrome P450 2A6,,,,DNN(RDKit),Homo sapiens,0.09,,,33
HYPAPHORINE,Abrus precatorius,442106.0,C[N+](C)(C)C(CC1=CNC2=CC=CC=C21)C(=O)[O-],PPB3,Cytochrome P450 2C19,,,,DNN(RDKit),Homo sapiens,0.08,,,34
HYPAPHORINE,Abrus precatorius,442106.0,C[N+](C)(C)C(CC1=CNC2=CC=CC=C21)C(=O)[O-],PPB3,Survival motor neuron protein,,,,DNN(RDKit),Homo sapiens,0.08,,,35
HYPAPHORINE,Abrus precatorius,442106.0,C[N+](C)(C)C(CC1=CNC2=CC=CC=C21)C(=O)[O-],PPB3,Butyrylcholinesterase,,,,DNN(RDKit),Homo sapiens,0.07,,,36
HYPAPHORINE,Abrus precatorius,442106.0,C[N+](C)(C)C(CC1=CNC2=CC=CC=C21)C(=O)[O-],PPB3,Prelamin-A/C,,,,DNN(RDKit),Homo sapiens,0.06,,,37
HYPAPHORINE,Abrus precatorius,442106.0,C[N+](C)(C)C(CC1=CNC2=CC=CC=C21)C(=O)[O-],PPB3,Cytochrome P450 1A2,,,,DNN(RDKit),Homo sapiens,0.05,,,38
HYPAPHORINE,Abrus precatorius,442106.0,C[N+](C)(C)C(CC1=CNC2=CC=CC=C21)C(=O)[O-],PPB3,Huntingtin,,,,DNN(RDKit),Homo sapiens,0.04,,,39
HYPAPHORINE,Abrus precatorius,442106.0,C[N+](C)(C)C(CC1=CNC2=CC=CC=C21)C(=O)[O-],PPB3,Carbonic anhydrase I,,,,DNN(RDKit),Homo sapiens,0.04,,,40
HYPAPHORINE,Abrus precatorius,442106.0,C[N+](C)(C)C(CC1=CNC2=CC=CC=C21)C(=O)[O-],PPB3,Carbonic anhydrase II,,,,DNN(RDKit),Homo sapiens,0.04,,,41
HYPAPHORINE,Abrus precatorius,442106.0,C[N+](C)(C)C(CC1=CNC2=CC=CC=C21)C(=O)[O-],PPB3,Cytochrome P450 2D6,,,,DNN(RDKit),Homo sapiens,0.04,,,42
HYPAPHORINE,Abrus precatorius,442106.0,C[N+](C)(C)C(CC1=CNC2=CC=CC=C21)C(=O)[O-],PPB3,Microtubule-associated protein tau,,,,DNN(RDKit),Homo sapiens,0.04,,,43
HYPAPHORINE,Abrus precatorius,442106.0,C[N+](C)(C)C(CC1=CNC2=CC=CC=C21)C(=O)[O-],PPB3,Aldehyde dehydrogenase 1A1,,,,DNN(RDKit),Homo sapiens,0.03,,,44
HYPAPHORINE,Abrus precatorius,442106.0,C[N+](C)(C)C(CC1=CNC2=CC=CC=C21)C(=O)[O-],PPB3,Menin/Histone-lysine N-methyltransferase MLL,,,,DNN(Layered),Homo sapiens,0.03,,,45
HYPAPHORINE,Abrus precatorius,442106.0,C[N+](C)(C)C(CC1=CNC2=CC=CC=C21)C(=O)[O-],PPB3,P-glycoprotein 1,,,,DNN(Layered),Homo sapiens,0.03,,,46
HYPAPHORINE,Abrus precatorius,442106.0,C[N+](C)(C)C(CC1=CNC2=CC=CC=C21)C(=O)[O-],PPB3,Microtubule-associated protein tau,,,,DNN(Layered),Homo sapiens,0.02,,,47
HYPAPHORINE,Abrus precatorius,442106.0,C[N+](C)(C)C(CC1=CNC2=CC=CC=C21)C(=O)[O-],PPB3,Aldehyde dehydrogenase 1A1,,,,DNN(Layered),Homo sapiens,0.02,,,48
HYPAPHORINE,Abrus precatorius,442106.0,C[N+](C)(C)C(CC1=CNC2=CC=CC=C21)C(=O)[O-],PPB3,Solute carrier organic anion transporter family member 1B1,,,,DNN(Layered),Homo sapiens,0.02,,,49
HYPAPHORINE,Abrus precatorius,442106.0,C[N+](C)(C)C(CC1=CNC2=CC=CC=C21)C(=O)[O-],PPB3,Prelamin-A/C,,,,DNN(Layered),Homo sapiens,0.02,,,50
HYPAPHORINE,Abrus precatorius,442106.0,C[N+](C)(C)C(CC1=CNC2=CC=CC=C21)C(=O)[O-],PPB3,Cytochrome P450 2D6,,,,DNN(Layered),Homo sapiens,0.02,,,51
HYPAPHORINE,Abrus precatorius,442106.0,C[N+](C)(C)C(CC1=CNC2=CC=CC=C21)C(=O)[O-],PPB3,Solute carrier organic anion transporter family member 1B3,,,,DNN(Layered),Homo sapiens,0.02,,,52
HYPAPHORINE,Abrus precatorius,442106.0,C[N+](C)(C)C(CC1=CNC2=CC=CC=C21)C(=O)[O-],PPB3,Neuropeptide S receptor,,,,DNN(Layered),Homo sapiens,0.02,,,53
HYPAPHORINE,Abrus precatorius,442106.0,C[N+](C)(C)C(CC1=CNC2=CC=CC=C21)C(=O)[O-],PPB3,Survival motor neuron protein,,,,DNN(Layered),Homo sapiens,0.02,,,54
HYPAPHORINE,Abrus precatorius,442106.0,C[N+](C)(C)C(CC1=CNC2=CC=CC=C21)C(=O)[O-],PPB3,Microtubule-associated protein tau,,,,DNN(MHFP6),Homo sapiens,0.12,,,55
HYPAPHORINE,Abrus precatorius,442106.0,C[N+](C)(C)C(CC1=CNC2=CC=CC=C21)C(=O)[O-],PPB3,Menin/Histone-lysine N-methyltransferase MLL,,,,DNN(MHFP6),Homo sapiens,0.09,,,56
HYPAPHORINE,Abrus precatorius,442106.0,C[N+](C)(C)C(CC1=CNC2=CC=CC=C21)C(=O)[O-],PPB3,Histone-lysine N-methyltransferase MLL,,,,DNN(MHFP6),Homo sapiens,0.08,,,57
HYPAPHORINE,Abrus precatorius,442106.0,C[N+](C)(C)C(CC1=CNC2=CC=CC=C21)C(=O)[O-],PPB3,DNA polymerase beta,,,,DNN(MHFP6),Homo sapiens,0.08,,,58
HYPAPHORINE,Abrus precatorius,442106.0,C[N+](C)(C)C(CC1=CNC2=CC=CC=C21)C(=O)[O-],PPB3,Prelamin-A/C,,,,DNN(MHFP6),Homo sapiens,0.05,,,59
HYPAPHORINE,Abrus precatorius,442106.0,C[N+](C)(C)C(CC1=CNC2=CC=CC=C21)C(=O)[O-],PPB3,microRNA 21,,,,DNN(MHFP6),Homo sapiens,0.04,,,60
HYPAPHORINE,Abrus precatorius,442106.0,C[N+](C)(C)C(CC1=CNC2=CC=CC=C21)C(=O)[O-],PPB3,Lethal(3)malignant brain tumor-like protein 1,,,,DNN(MHFP6),Homo sapiens,0.04,,,61
HYPAPHORINE,Abrus precatorius,442106.0,C[N+](C)(C)C(CC1=CNC2=CC=CC=C21)C(=O)[O-],PPB3,Lysosomal alpha-glucosidase,,,,DNN(MHFP6),Homo sapiens,0.04,,,62
HYPAPHORINE,Abrus precatorius,442106.0,C[N+](C)(C)C(CC1=CNC2=CC=CC=C21)C(=O)[O-],PPB3,Ras-related protein Rab-9A,,,,DNN(MHFP6),Homo sapiens,0.02,,,63
HYPAPHORINE,Abrus precatorius,442106.0,C[N+](C)(C)C(CC1=CNC2=CC=CC=C21)C(=O)[O-],PPB3,Thyroid hormone receptor beta-1,,,,DNN(MHFP6),Homo sapiens,0.02,,,64
HYPAPHORINE,Abrus precatorius,442106.0,C[N+](C)(C)C(CC1=CNC2=CC=CC=C21)C(=O)[O-],PPB3,FAD-linked sulfhydryl oxidase ALR,,,,DNN(MHFP6),Homo sapiens,0.02,,,65
HYPAPHORINE,Abrus precatorius,442106.0,C[N+](C)(C)C(CC1=CNC2=CC=CC=C21)C(=O)[O-],PPB3,Tyrosyl-DNA phosphodiesterase 1,,,,DNN(MHFP6),Homo sapiens,0.02,,,66
HYPAPHORINE,Abrus precatorius,442106.0,C[N+](C)(C)C(CC1=CNC2=CC=CC=C21)C(=O)[O-],PPB3,DNA dC->dU-editing enzyme APOBEC-3G,,,,DNN(ECFP6),Homo sapiens,0.2,,,67
HYPAPHORINE,Abrus precatorius,442106.0,C[N+](C)(C)C(CC1=CNC2=CC=CC=C21)C(=O)[O-],PPB3,DNA polymerase beta,,,,DNN(ECFP6),Homo sapiens,0.09,,,68
HYPAPHORINE,Abrus precatorius,442106.0,C[N+](C)(C)C(CC1=CNC2=CC=CC=C21)C(=O)[O-],PPB3,Prelamin-A/C,,,,DNN(ECFP6),Homo sapiens,0.05,,,69
HYPAPHORINE,Abrus precatorius,442106.0,C[N+](C)(C)C(CC1=CNC2=CC=CC=C21)C(=O)[O-],PPB3,Lysosomal alpha-glucosidase,,,,DNN(ECFP6),Homo sapiens,0.04,,,70
